666.474	438.981	
666.927	424.549	
667.381	410.818	
667.834	440.107	
668.287	422.196	
668.74	435.43	
669.193	390.584	
669.645	370.728	
670.098	409.581	
670.55	373.07	
671.003	376.554	
671.455	368.488	
671.907	377.229	
672.359	370.551	
672.811	356.749	
673.263	358.257	
673.715	354.399	
674.167	362.259	
674.618	340.957	
675.07	350.836	
675.521	337.388	
675.973	321.323	
676.424	334.155	
676.875	322.904	
677.326	314.477	
677.777	320.895	
678.228	297.983	
678.678	293.349	
679.129	307.646	
679.579	304.413	
680.03	280.973	
680.48	273.211	
680.93	277.838	
681.38	294.084	
681.83	268.572	
682.28	278.851	
682.73	267.359	
683.18	254.548	
683.629	268.743	
684.079	253.227	
684.528	255.839	
684.977	253.177	
685.427	242.151	
685.876	254.229	
686.325	235.927	
686.773	244.712	
687.222	227.738	
687.671	219.386	
688.12	217.672	
688.568	237.282	
689.016	232.309	
689.465	226.345	
689.913	219.048	
690.361	218.445	
690.809	218.515	
691.257	212.644	
691.704	214.813	
692.152	195.644	
692.6	203.889	
693.047	208.817	
693.495	187.709	
693.942	195.404	
694.389	189.527	
694.836	195.726	
695.283	193.758	
695.73	182.987	
696.177	201.966	
696.623	173.335	
697.07	177.69	
697.516	175.872	
697.963	171.342	
698.409	181.74	
698.855	187.413	
699.301	169.351	
699.747	166.921	
700.193	158.279	
700.639	175.484	
701.084	159.277	
701.53	167.872	
701.975	159.335	
702.421	140.673	
702.866	153.719	
703.311	157.316	
703.756	158.616	
704.201	149.009	
704.646	152.085	
705.09	146.14	
705.535	140.225	
705.98	139.173	
706.424	139.277	
706.868	135.867	
707.313	135.337	
707.757	134.138	
708.201	130.806	
708.645	122.512	
709.089	128.993	
709.532	141.095	
709.976	117.915	
710.419	138.73	

